"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2004-08-30",5.82918709320174,5.67099072095603,3.83492665500938,6.3035879652138,5.18719804102707,5.09831355099325,4.82650882298368,5.54032357921757,2.75765159451314,12.8802982484529,4.90583419731353,5.46569695281081,-0.466311324709088,-3.43949459651244,-3.02502869507749,-3.25855896674898,-2.94876309793444,-2.84153055869385,-0.146014481419776,-3.4021186376636,-2.35044488475642,-4.19421075820646,-3.33440478144372,-3.71422315342518,-0.821713805781938,-2.52638961986012,-3.96751871773265,-3.74570393175998,-4.04045506383043,-4.06725555575306,0.807779183526226,-4.40935135270169,-5.35027779075089,-7.8563054675165,-1.82589646800015,-4.08742865215006
"2004-08-31",5.7978882222173,5.6636047588084,3.73657309854028,6.27321493252093,5.15883992164203,5.06771095169315,4.81111725448237,5.51143027517819,2.723632226499,12.7988552583527,4.9105962918146,5.4154744231549,-0.4565817761726,-3.42960927322889,-2.94411379390653,-3.24078087993579,-2.90005001869431,-2.79455390241107,-0.1183256253076,-3.32680809095413,-2.30119498003403,-4.21710603991457,-3.32389648860003,-3.6303691655971,-0.863003977288202,-2.71570296730649,-3.79195630235974,-3.72635040429947,-4.17466223582353,-4.18519900342308,0.646383142113629,-4.57408964866179,-5.38980751375173,-7.74460988388368,-1.89049591527048,-4.27029930237011
"2004-09-01",5.67377778336104,5.64742756831572,3.78264454417726,6.26924851210547,5.18004292615641,5.08891280680974,4.84279068885935,5.53354654005745,2.68401727913786,12.7375507341078,4.89837787305332,5.4169353079127,-0.361871309865999,-3.3930955528837,-2.95362272524996,-3.24137577409914,-2.91889720030537,-2.82195389784792,-0.143895218832086,-3.38393101248016,-2.26164686766415,-4.22767784880375,-3.32739493958443,-3.64320430512758,-0.81671785340651,-2.65722697786848,-3.89724289721235,-3.72041004323395,-4.1595585391251,-4.15617476986963,0.540841406087568,-4.51907466268844,-5.34734322960531,-7.55535971353365,-1.90428412745394,-4.30013129229584
"2004-09-02",5.74039187396311,5.6664709079459,3.78267930881332,6.32900001211031,5.19541885071044,5.10370124485028,4.86701927947349,5.55381880662986,2.63534521848842,12.7396098719069,4.91862570578129,5.51078234608933,-0.363896617658466,-3.38458363493848,-2.97373419822014,-3.28887178676861,-2.94231285547551,-2.84626466164231,-0.178459103289245,-3.42415868662823,-2.22866137298433,-4.23446595295767,-3.36792801623481,-3.74594075225269,-0.842360172986622,-2.56598535816495,-3.76803236920873,-3.78998466827251,-4.02053489732098,-4.01740125139582,0.630721150520012,-4.38513538297086,-5.20564229265409,-7.2755770891822,-1.76578189874265,-4.1738331663896
"2004-09-03",5.74205213952426,5.71052848816371,3.78029587070654,6.29334328104377,5.22724561597781,5.14030346097558,4.90681090484284,5.58984024947869,2.65381663096228,12.7316985999692,4.96080623126335,5.55347424831685,-0.39708852767404,-3.38065280628803,-2.96246014497208,-3.35566385153303,-3.00651087579805,-2.8992011412199,-0.234537937235538,-3.49509378425816,-2.25316359934855,-4.26627476018657,-3.44091101409006,-3.76275861129848,-0.861032620329619,-2.39010277262623,-3.53951999735345,-3.59916566834601,-3.65177145198723,-3.69217846427826,0.770601514638948,-4.02854752275214,-5.19451320035941,-6.89379694668424,-1.58882577934381,-3.87477814177764
"2004-09-06",5.89027527507021,5.71288897388929,3.81464612109719,6.28815908836232,5.20962146668882,5.12257842202092,4.87002605981354,5.56630563562597,2.7323118589053,12.7381968880365,4.98535441141398,5.54961206556121,-0.503634079001016,-3.34062369346793,-2.96632540698131,-3.34641864023842,-2.98721859035861,-2.88196153105849,-0.184601907090645,-3.45552391294432,-2.33736025753362,-4.30983181531666,-3.45464947932958,-3.75834892856666,-0.643712256472701,-2.45758582855597,-3.71404278534765,-3.58655481649123,-3.63084923587156,-3.66477884739724,0.648346028011001,-3.98390596926688,-5.25957977046314,-6.681160065797,-1.64000360921232,-3.82859086600626
"2004-09-07",5.84169652634147,5.69806460382529,3.79927744617507,6.30413215749301,5.18639783308307,5.10243619827683,4.87742413311302,5.54441307309614,2.78010200302942,12.7785001767368,4.98265713300851,5.48856005672238,-0.466030046757069,-3.32219402350682,-2.94852596905742,-3.36220581810557,-2.97615471858624,-2.87399379620561,-0.136770685993871,-3.42721194841619,-2.38754661290237,-4.31684047797055,-3.45300313367013,-3.68530710250709,-0.632536917665286,-2.33349343686793,-3.69054271306929,-3.62509152147084,-3.45148821728699,-3.49213414819011,0.607255754409815,-3.84259426266546,-5.30730433116428,-6.76045778952668,-1.62846810607433,-3.86813620918411
"2004-09-08",5.76895329035569,5.63627997589127,3.78618487632932,6.34001198188028,5.16528166615223,5.08435549964037,4.86158102482009,5.51838067757383,2.77041028071138,12.736116607901,5.00178902568459,5.43173314675397,-0.424888030751488,-3.30176971043066,-2.91649005168142,-3.37475618581862,-2.9658240707101,-2.85314119895149,-0.126695365194621,-3.39954939079086,-2.37298795055897,-4.31571996113222,-3.50719573065772,-3.58839989982401,-0.589747244349759,-2.2012435279326,-3.7276578214462,-3.71494996674904,-3.40537217077325,-3.47659551759827,0.633914451603785,-3.79918235675318,-5.32391839114274,-6.59458901091832,-1.5390135085462,-4.12303479987045
"2004-09-09",5.64605411543686,5.65915110313192,3.76499713559257,6.34666271576521,5.12254377693758,5.03766822993102,4.82914132472661,5.48099265785588,2.67132006770559,12.6610368755302,4.95843101258497,5.47554626033422,-0.359215370028117,-3.30782102697027,-2.8999965757009,-3.41129784673321,-2.89504323630781,-2.80044969613358,-0.085279360800138,-3.35235987554338,-2.26727033707276,-4.33192034142746,-3.41893884800593,-3.63919416711582,-0.708558470031142,-2.28144801136979,-3.72870732013922,-3.57999590130268,-3.55915036588835,-3.58560795673378,0.55033646729107,-3.96281665391015,-5.24969843248464,-6.38307018909207,-1.71739267527911,-4.10919768579007
"2004-09-10",5.66785193570617,5.64782444768929,3.73757168262106,6.34679192604806,5.12367371171443,5.04118430095579,4.82261526900108,5.47669606997495,2.61665973650492,12.6973674175817,4.90473963441243,5.46889490774645,-0.414089098391792,-3.28788544909483,-2.87451934797722,-3.4721445423711,-2.87892267737956,-2.78386355349184,-0.0817664454744604,-3.32060168231591,-2.21540008499856,-4.34531722918714,-3.37679772697632,-3.62413500017692,-0.707783196558069,-2.52124253933122,-3.69679815401929,-3.56455616975959,-3.7053096063091,-3.73756992612043,0.468410447759038,-4.10699300743169,-5.16921882983239,-6.50145156746478,-1.86948882659505,-4.12931279845098
"2004-09-13",5.59467710556328,5.64289932566708,3.73257620064631,6.37742707438325,5.11422799950116,5.03341549914988,4.83802046738963,5.46829697817461,2.61266230938012,12.6964648933822,4.92443404356201,5.40906094423219,-0.374287254060044,-3.24174759804867,-2.8955379749078,-3.49617223109411,-2.89519510440703,-2.7820375883903,-0.0856609123999955,-3.33006679342684,-2.2117946016617,-4.27869938578459,-3.38122078671113,-3.5458492433157,-0.63846565006258,-2.60276750585748,-3.55416369651554,-3.60699357556445,-3.52372049298804,-3.5915387915671,0.478234981998908,-3.9484549125444,-5.15401525389906,-6.96716110247529,-2.10044162111663,-4.13164447256167
"2004-09-14",5.58458593425521,5.6350687529746,3.71233696698413,6.36999621711634,5.10913945221561,5.0278836214608,4.82815017151648,5.46107489672906,2.63915356438471,12.5696176853802,4.8948669951577,5.40875254492191,-0.379734778281302,-3.25474719701432,-2.87329911656441,-3.57981036333761,-2.87901938608806,-2.77045767529711,-0.0945168824783899,-3.3200862162224,-2.2356533929711,-4.31321769213795,-3.38952525156715,-3.53884289500765,-0.72197326432747,-2.53753680282204,-3.51206197783371,-3.46406711119356,-3.60285545805851,-3.66418863333763,0.43722287620899,-4.01748335750745,-5.2051457175594,-5.54370892368001,-2.29861524523815,-4.22542921014054
"2004-09-15",5.63094351097885,5.638112551457,3.70750134751583,6.29805700921271,5.10766704013065,5.02895245119532,4.80817161214774,5.45752310426722,2.60210956026956,12.5539800994008,4.86746593289513,5.43744508590113,-0.386494058260255,-3.23562981412786,-2.86605775000562,-3.50828148998735,-2.88244310655873,-2.7742061645748,-0.321511617813253,-3.32541587387177,-2.19934656373676,-4.32103510587158,-3.39112390808573,-3.57774219046343,-0.776788702398679,-2.51934659053478,-3.48799062569998,-3.33127262324317,-3.54255934354282,-3.6124998240999,0.893621323740877,-3.94805412223953,-5.16388548690795,-5.49768488755203,-2.136944999351,-4.12750490699114
"2004-09-16",5.56313851563033,5.58461664791207,3.70123059098133,6.27301003542087,5.09552903446488,5.01544400244352,4.81412203667297,5.43937172195335,2.62795100040742,12.553016036254,4.89565106683807,5.33979673732841,-0.377557158538156,-3.16874905934108,-2.83492370878939,-3.85153400995263,-2.86513110941417,-2.75819204202789,-0.0978851971332582,-3.30122185818563,-2.22838333619349,-4.32094812919386,-3.38873983494977,-3.45100131291835,-0.76192812240801,-2.64664867407326,-3.55527020791139,-2.75806252430006,-3.54739774254664,-3.61307477143645,0.710105498346897,-3.92863471570027,-5.17902193276046,-5.49116609267888,-2.35826377784384,-4.26207098976039
"2004-09-17",5.58523924863617,5.61116139517468,3.6965136229337,6.28362206615698,5.07930852840005,5.00198690907363,4.80111976609093,5.42634633559876,2.62287524477434,12.5673616026727,4.83929391631059,5.36610851148041,-0.402761390212159,-3.19563944968123,-2.85382121065556,-3.80401379995451,-2.836353200657,-2.72817710502268,-0.0460720379170856,-3.27967625876584,-2.20642522880485,-4.36821734236134,-3.32048320626911,-3.45230314903181,-0.735817358177539,-2.78718844165251,-3.51908059509604,-2.85990964237698,-3.63988548738892,-3.7119655228638,0.622608016195495,-4.04459571409086,-5.25910887853282,-5.57187070533691,-2.3921334183277,-4.14566998734377
"2004-09-20",5.6144433792623,5.55317710412893,3.6927998059905,6.27692367911109,5.05923055327018,4.98307377977793,4.78133672860911,5.39818161265991,2.62419121852198,12.532363436347,4.83283546609325,5.32283223168665,-0.416656148437528,-3.10304397284162,-2.84855969623464,-3.77829078997663,-2.80784611728459,-2.69967000773359,-0.0502277973893043,-3.25241865363321,-2.20807250846072,-4.25069144939508,-3.30974992658307,-3.37474829024005,-0.774757348292869,-2.77429141185486,-3.55276462246409,-2.86980543338794,-3.6395974262623,-3.70917752354667,0.634786952136096,-3.99810585779861,-5.26040895572537,-5.62679923207639,-2.39079225614087,-4.30145567968127
"2004-09-21",5.61174918303287,5.55015227447234,3.6991529973261,6.21653197906378,5.06148538278921,4.98622112012386,4.79153044537636,5.39855994909166,2.58335921332591,12.1541714897527,4.82891407696511,5.26692332918814,-0.406552303551101,-3.06415433845687,-2.87961540994168,-3.66740669483641,-2.81172226455852,-2.70334923950668,0.0352884400545336,-3.25348932158811,-2.16621929625966,-3.96294298278045,-3.32378292085765,-3.33140732977319,-0.729859462897257,-2.65848858572432,-3.44359753041778,-2.78089785932976,-3.60443252252173,-3.68488418659057,0.396892626604312,-3.9713919499199,-5.21236121812501,-4.55702500877576,-2.21885853730425,-4.07469350240559
"2004-09-22",5.56991980061759,5.53937642702564,3.69987225404232,6.33040481888813,5.00417820055101,4.92825436258946,4.75823660075454,5.33919586608354,2.58556421743343,12.0269885249509,4.85000165491449,5.17831207819017,-0.392717215497736,-3.05368346568439,-2.88169370648547,-2.84679211164385,-2.75108016150874,-2.65134644302204,0.0899034258461251,-3.18692496956696,-2.16067948146408,-3.84597494911434,-3.36802773495255,-3.25071028362687,-0.682615609048373,-2.66400684426103,-3.49923227007863,-4.25213530365428,-3.59049378396112,-3.64809541759195,0.229799747680791,-3.95061616330924,-5.2602898805635,-4.50448426756547,-1.96729160718204,-3.93859200201143
"2004-09-23",5.6611254585343,5.5426794415116,3.6920164338134,6.22026871119861,4.99233584167687,4.91819639522265,4.73168767298633,5.32476565160989,2.57986435835652,12.147559228564,4.78824887999933,5.18507581405033,-0.44384831691986,-3.04317455065889,-2.87858745366918,-2.84636583781343,-2.72052479385114,-2.63915979036699,0.0840352493712143,-3.15228283442605,-2.15515188259993,-3.97536826809146,-3.20000864915896,-3.28278040561673,-0.735873228539974,-2.6068568644082,-3.54132367893207,-3.9327578821124,-3.73954186580644,-3.76409420089694,0.315577435537777,-4.09157749956316,-5.2520573002816,-4.71630324334489,-2.03121317974238,-3.69729700728028
"2004-09-24",5.62338362308744,5.53151165808626,3.68780450821679,6.16136673328197,5.00368240989333,4.92602402199895,4.74189501357137,5.34199603334749,2.50882698674526,12.0753247154292,4.80291034186318,5.17832128668347,-0.419080131889617,-3.05069078642487,-2.8789436879823,-2.72639050182341,-2.73677264774631,-2.65194850194352,0.0325191220201814,-3.1910019712492,-2.09137162958643,-3.7623871894702,-3.25578387866316,-3.24938688924622,-0.668598635393018,-2.4951760970208,-3.41647174453778,-3.88996445597856,-3.63838622757839,-3.65326395347941,0.440386530943635,-3.9856026363936,-5.12128232272284,-4.43994875968496,-1.8069139535586,-3.58463903037592
"2004-09-27",5.56776098890065,5.51291507316175,3.67910936617285,6.1600755761699,4.97966294195702,4.9037244949963,4.71572921750346,5.32037409894087,2.49295759845489,12.0338529566108,4.81863297003583,5.14686785883516,-0.394637678273699,-3.00318472521448,-2.85700686348515,-2.7302788947087,-2.70348602944945,-2.61979444362693,0.0417310133820585,-3.07559929934973,-2.08031245476129,-3.6564739242539,-3.30049247095379,-3.18807601898089,-0.517116689330126,-2.57013621692022,-3.46078695593908,-3.866576120295,-3.70669008069469,-3.72465538208936,0.375590204816636,-4.17798520650241,-5.06689055550834,-4.47766764267467,-1.63584466966291,-3.70482495269969
"2004-09-28",5.6395743897281,5.50547661500994,3.67334329663692,6.16230303947792,4.98477966525153,4.91167357174106,4.74300961242691,5.32734359764556,2.49699488078853,11.838579297466,4.84126193733379,5.18913801198457,-0.43638156191062,-2.99671309941578,-2.83813555922852,-2.73814141459639,-2.71505712127131,-2.62966653308043,0.077752702611971,-3.11016267095751,-2.07824483508957,-3.49830475106442,-3.33345583067135,-3.23432372976106,-0.582504704843693,-2.61770816826329,-3.48649066805352,-3.88403338799165,-3.65963133888896,-3.68299407180213,0.237061691911868,-4.10998101359039,-5.11822560948266,-3.86417086162497,-1.65975977097984,-3.8376344173293
"2004-09-29",5.7451671260831,5.54842109321423,3.67249225818095,6.15539839851212,5.03540777692634,4.96271294475778,4.78996916440468,5.38770212364518,2.52439609694161,11.9185150242744,4.85936802146598,5.28097932759791,-0.513098976543074,-3.0433318512135,-2.81959281315404,-2.73565253352222,-2.76595306254167,-2.68108777592009,0.00784516156925097,-3.11591622204896,-2.10220965941392,-3.5626505334175,-3.36287002348006,-3.3614327170781,-0.598299246520327,-2.50395525966703,-3.40880755022654,-3.83004527037293,-3.66138614035204,-3.68762433936494,0.106366481997087,-4.20888338688359,-5.17093106836432,-3.66962901399613,-1.41792482939889,-3.75555078650286
"2004-09-30",5.71518316522267,5.59668564532052,3.68030948977243,6.0358801833348,5.06330452685056,4.98614814236742,4.81109517392229,5.40348437606614,2.56976918118097,11.9189280821484,4.89237361011273,5.30914299000118,-0.530315393432045,-3.1041376867278,-2.81622742956786,-2.59035238046909,-2.78089972885632,-2.69882236122797,-0.00515977697385428,-3.16653301407568,-2.14474451825075,-3.55608362284193,-3.39037716847257,-3.38648725315007,-0.584902587454744,-2.51503339508294,-3.5406775916689,-3.6302416763503,-3.81448343131293,-3.82193661704828,0.00754968458825189,-4.24155641219703,-5.23991475313358,-3.61542062104398,-1.61545055286646,-3.73009200517945
"2004-10-01",5.71168917048105,5.64122933084392,3.67959894345956,5.91808459384749,5.10335771377695,5.02812268765463,4.85514436473777,5.44563698608075,2.60580534425144,11.9432050094524,4.89665020164745,5.3827597243683,-0.537879095747983,-3.12879698537497,-2.81954697679358,-2.49406362414603,-2.82928206147419,-2.74265969377971,-0.0351115274770475,-3.23857036564375,-2.1862740941173,-3.52427447372931,-3.36282309950219,-3.48677087273661,-0.683821017293922,-2.5047807478228,-3.55543265734482,-3.36592030341058,-3.84155845649,-3.86120846988345,-0.0533480519938916,-4.25241308191106,-5.26908129084122,-3.87712490034615,-1.6613104395884,-3.70719315837365
"2004-10-04",5.71615595410458,5.62794022667037,3.67478596766832,5.90329971766535,5.0925841300844,5.0196820365503,4.88178202682432,5.43404302420014,2.6915133955093,11.9457812131673,4.93575336132749,5.34732358861424,-0.525662206429917,-3.10241586976065,-2.80592738525961,-2.46273364142556,-2.8295434303395,-2.74224484236075,-0.0322181597943171,-3.247992360333,-2.27628123477386,-3.49865658020522,-3.40590582278583,-3.43383446759792,-0.624797847068988,-2.46391869078755,-3.5714430486992,-3.42258343173147,-3.69106681621752,-3.71968660454169,-0.0499863766162028,-4.08786010576825,-5.34439554918969,-3.93588634740876,-1.71657336906901,-3.63313421244982
"2004-10-05",5.76397753412305,5.61962312247925,3.66996977430862,5.90283933484994,5.05726869521641,4.98680655733925,4.84674588326734,5.39276744990438,2.76650870703804,11.8629224402767,4.91427989124226,5.35957625879581,-0.578207541221752,-3.06480103771479,-2.77219324687667,-2.46285233093072,-2.77886689814272,-2.68845695975104,-0.00566929379044789,-3.18064370579132,-2.34881420934578,-3.47148889665394,-3.31255910433545,-3.43875859839539,-0.724044004212025,-2.56380565492439,-3.74787422647201,-3.41817623287184,-3.76728276723191,-3.81289304238689,-0.133846287134593,-4.14954472199984,-5.45143506204531,-3.92008775589154,-1.83292686275903,-3.67711965791934
